DIST,COUNTY,GPS_LAT,GPS_LONG,APPROACH1,APPROACH2,APPROACH3,APPROACH4
5,JEFFERSON-L,38.2021225058,-85.7814921323,056 TAYLOR BLVD,056 TAYLOR BLVD,056 ARCADE,056 ARCADE
5,JEFFERSON-L,38.2062995054,-85.7762001321,056 TAYLOR BLVD (US 60A),056 TAYLOR BLVD (US 60A),056 CENTRAL AVE,056 TAYLOR BLVD
5,JEFFERSON-L,38.1768995053,-85.7670001318,056 TENNY,056 TENNY,056 3RD ST,056 3RD ST
5,JEFFERSON-L,38.2496145054,-85.6669291323,056 US 60A,056 US 60A,056 KY 2048,056 KY 2048
5,JEFFERSON-L,38.2460795053,-85.7583801324,056 US-150,056 US-150,056 4TH ST,056 4TH ST
5,JEFFERSON-L,38.2459575054,-85.7567161323,056 US-150,056 US-150,056 KY-1020-1,056 KY-1020-1
5,JEFFERSON-L,38.2473285057,-85.7699391315,056 US-150,056 US-150,056 11TH,056 11TH
5,JEFFERSON-L,38.2471055051,-85.7683221316,056 US-150,056 US-150,056 10TH,056 10TH
5,JEFFERSON-L,38.245837505,-85.7550471316,056 US-150,056 US-150,056 KY-1020,056 KY-1020
5,JEFFERSON-L,38.2452845056,-85.7475851315,056 US-150,056 US-150,056 KY-61-1,056 KY-61-1
5,JEFFERSON-L,38.2454395056,-85.7496801322,056 US-150,056 US-150,056 FLOYD ST,056 FLOYD ST
5,JEFFERSON-L,38.2445335051,-85.7374791323,056 US-150,056 US-150,056 KY-864,056 KY-864
5,JEFFERSON-L,38.2451365055,-85.7455961315,056 US-150,056 US-150,056 KY-61,056 KY-61
5,JEFFERSON-L,38.2449835055,-85.7435681318,056 US-150,056 US-150,056 HANCOCK ST,056 HANCOCK ST
5,JEFFERSON-L,38.2448315057,-85.7415371313,056 US-150,056 US-150,056 CLAY ST,056 CLAY ST
5,JEFFERSON-L,38.2446785056,-85.739510132,056 US-150,056 US-150,056 KY-864-1,056 KY-864-1
5,JEFFERSON-L,38.2487065057,-85.7798501317,056 US-150,056 US-150,056 17TH,056 17TH
5,JEFFERSON-L,38.2482995054,-85.7765001318,056 US-150,056 US-150,056 15TH,056 15TH
5,JEFFERSON-L,38.2484995053,-85.7782001318,056 US-150,056 US-150,056 16TH,056 16TH
5,JEFFERSON-L,38.2489335054,-85.7815021316,056 US-150,056 US-150,056 DIXIE,056 18TH
5,JEFFERSON-L,38.2477995053,-85.773200132,056 US-150,056 US-150,056 13TH,056 13TH
5,JEFFERSON-L,38.2475995053,-85.7716001322,056 US-150,056 US-150,056 12TH,056 12TH
5,JEFFERSON-L,38.2468665053,-85.7665091324,056 US-150,056 US-150,056 9TH,056 9TH
5,JEFFERSON-L,38.2466685056,-85.7650261324,056 US-150,056 US-150,056 8TH ST,056 8TH ST
5,JEFFERSON-L,38.2491345056,-85.7855861321,056 US-150,056 US-150,056 20TH ST, 
5,JEFFERSON-L,38.2463235051,-85.7617171323,056 US-150,056 US-150,056 6TH ST,056 6TH ST
5,JEFFERSON-L,38.246201505,-85.7600461317,056 US-150,056 US-150,056 5TH ST,056 5TH ST
5,JEFFERSON-L,38.2456995054,-85.753400132,056 US-150,056 US-150,056 1ST ST,056 1ST ST
5,JEFFERSON-L,38.2455905051,-85.751714132,056 US-150,056 US-150,056 BROOK ST,056 BROOK ST
5,JEFFERSON-L,38.2562745057,-85.7533391315,056 US-31,056 US-31E,056 US-31E-1,056 US-31W
5,JEFFERSON-L,38.2587105053,-85.7527351317,056 US-31,056 US-31,056 KY-3077,056 2ND
5,JEFFERSON-L,38.2548625057,-85.7534591321,056 US-31,056 US-31E-1,056 US-31W,056 KY-1020
5,JEFFERSON-L,38.2545715056,-85.7377881318,056 US-31E,056 US-31E,056 SHELBY ST,056 SHELBY ST
5,JEFFERSON-L,38.2547885055,-85.7398061316,056 US-31E,056 US-31E,056 CLAY ST,056 CLAY ST
5,JEFFERSON-L,38.2552315052,-85.7438411322,056 US-31E,056 US-31E,056 KY-61, 
5,JEFFERSON-L,38.2354065055,-85.7155101322,056 US-31E,056 US-31E,056 LONGEST AVE, 
5,JEFFERSON-L,38.2319995056,-85.7093001315,056 US-31E,056 US-31E,056 US-60A,056 US-60A
5,JEFFERSON-L,38.2556715051,-85.7478871321,056 US-31E,056 US-31E,056 FLOYD,056 FLOYD
5,JEFFERSON-L,38.2558905058,-85.7499081318,056 US-31E,056 US-31E,056 BROOK,056 BROOK
5,JEFFERSON-L,38.2541355055,-85.7337541323,056 US-31E,056 US-31E,056 WENZEL ST,056 WENZEL ST
5,JEFFERSON-L,38.252588505,-85.7325511317,056 US-31E,056 US-31E,056 US-31E-1,056 MARKET ST
5,JEFFERSON-L,38.2559535055,-85.7633901324,056 US-31E,056 US-31E,056 8TH,056 8TH
5,JEFFERSON-L,38.2560745051,-85.7515601322,056 US-31E,056 US-31E,056 1ST ST,056 1ST ST
5,JEFFERSON-L,38.2543535054,-85.7357691317,056 US-31E,056 US-31E,056 CAMPBELL ST,056 CAMPBELL ST
5,JEFFERSON-L,38.2554485053,-85.7458551324,056 US-31E,056 US-31E,056 KY-61-1,056 PRESTON ST
5,JEFFERSON-L,38.2359295057,-85.716470132,056 US-31E,056 US-31E,056 MID CITY MALL, 
5,JEFFERSON-L,38.2126035054,-85.6723481315,056 US-31E,056 US-31E,056 GARDINER,056 GARDINER
5,JEFFERSON-L,38.2056355057,-85.6666661313,056 US-31E,056 US-31E,056 HEATHER,056 HEATHER
5,JEFFERSON-L,38.202918505,-85.664477132,056 US-31E,056 US-31E,056 BASHFORD LANE,056 BASHFORD LANE
5,JEFFERSON-L,38.2011665055,-85.6631831312,056 US-31E,056 US-31E,056 BASHFORD MANNOR,056 BASHFORD MANNOR
5,JEFFERSON-L,38.2140665058,-85.6735111319,056 US-31E,056 US-31E,056 BRIGHTON, 
5,JEFFERSON-L,38.2105135058,-85.6706541319,056 US-31E,056 US-31E,056 I-246,056 I-246
5,JEFFERSON-L,38.2084225053,-85.668992132,056 US-31E,056 US-31E,056 GOLDSMITH,056 GOLDSMITH
5,JEFFERSON-L,38.224570505,-85.6939431315,056 US-31E,056 US-31E,056 DOUGLAS,056 DOUGLAS
5,JEFFERSON-L,38.2307845051,-85.7048371315,056 US-31E,056 US-31E,056 BONNYCASTLE,056 BONNYCASTLE
5,JEFFERSON-L,38.217805505,-85.6774161315,056 US-31E,056 US-31E,056 TYLER,056 TYLER
5,JEFFERSON-L,38.2384115054,-85.7209801318,056 US-31E,056 US-31E,056 KY-2860,056 KY-2860
5,JEFFERSON-L,38.2257105053,-85.6964851316,056 US-31E,056 US-31E,056 RUTHERFORD,056 RUTHERFORD
5,JEFFERSON-L,38.2497735055,-85.7317051314,056 US-31E,056 US-31E,056 LIBERTY ST,056 LIBERTY ST
5,JEFFERSON-L,38.2238065054,-85.688795132,056 US-31E,056 US-31E,056 DOROTHY AVE,056 WROCKLAGE AVE
5,JEFFERSON-L,38.2402625051,-85.7242711318,056 US-31E,056 US-31E,056 KY-1703,056 HIGHLAND AVE
5,JEFFERSON-L,38.243737505,-85.7270031318,056 US-31E,056 US-31E,056 US-150, 
5,JEFFERSON-L,38.2540635057,-85.7460981318,056 US-31E-1,056 US-31E-1,056 KY-61-1,056 PRESTON ST
5,JEFFERSON-L,38.2542815057,-85.7481311316,056 US-31E-1,056 US-31E-1,056 FLOYD,056 FLOYD
5,JEFFERSON-L,38.2545005051,-85.7501461318,056 US-31E-1,056 US-31E-1,056 BROOKS,056 BROOKS
5,JEFFERSON-L,38.2527495053,-85.7340061323,056 US-31E-1,056 US-31E-1,056 WENZEL ST,056 WENZEL ST
5,JEFFERSON-L,38.2546815052,-85.7518041321,056 US-31E-1,056 US-31E-1,056 1ST ST,056 1ST ST
5,JEFFERSON-L,38.2564435055,-85.7548651314,056 US-31E-1,056 US-31W-1,056 3RD,056 3RD
5,JEFFERSON-L,38.2529645058,-85.7360181313,056 US-31E-1,056 US-31E-1,056 CAMPBELL ST,056 CAMPBELL ST
5,JEFFERSON-L,38.253182505,-85.7380321319,056 US-31E-1,056 US-31E-1,056 SHELBY ST,056 SHELBY ST
5,JEFFERSON-L,38.2534035054,-85.7400481321,056 US-31E-1,056 US-31E-1,056 CLAY ST,056 CLAY ST
5,JEFFERSON-L,38.2536255056,-85.7420611313,056 US-31E-1,056 US-31E-1,056 HANCOCK ST,056 HANCOCK ST
5,JEFFERSON-L,38.2562995059,-85.7667001323,056 US-31W,056 US-31W,056 10TH,056 10TH
5,JEFFERSON-L,38.2564995057,-85.7684001317,056 US-31W,056 US-31W,056 11TH,056 11TH
5,JEFFERSON-L,38.2566995052,-85.7700001323,056 US-31W,056 US-31W,056 12TH,056 12TH
5,JEFFERSON-L,38.256866505,-85.7716611314,056 US-31W,056 US-31W,056 13TH,056 13TH
5,JEFFERSON-L,38.257239505,-85.7749731321,056 US-31W,056 US-31W,056 15TH,056 15TH
5,JEFFERSON-L,38.2573995053,-85.7766001318,056 US-31W,056 US-31W,056 16TH,056 16TH
5,JEFFERSON-L,38.2577995051,-85.7799001321,056 US-31W,056 US-31W,056 18TH,056 18TH
5,JEFFERSON-L,38.2363915057,-85.7888641317,056 US-31W,056 US-31W,056 DUMESNIL ST,056 DUMESNIL ST
5,JEFFERSON-L,38.2374505051,-85.7902681319,056 US-31W,056 US-31W,056 OAKS ST,056 OAKS ST
5,JEFFERSON-L,38.2373035054,-85.7886051323,056 US-31W,056 US-31W,056 OAKS ST,056 OAKS ST
5,JEFFERSON-L,38.2410585054,-85.7879461323,056 US-31W,056 US-31W,056 GREENWOOD AVE,056 GREENWOOD AVE
5,JEFFERSON-L,38.2507525057,-85.786245132,056 US-31W,056 US-31W,056 MAGAZINE ST,056 MAGAZINE ST
5,JEFFERSON-L,38.2439385052,-85.7874411317,056 US-31W,056 US-31W,056 GARLAND AVE,056 GARLAND AVE
5,JEFFERSON-L,38.2541995055,-85.7856001317,056 US-31W,056 US-31W,056 MUHAMMID DR,056 MUHAMMID DR
5,JEFFERSON-L,38.2543995051,-85.7873001317,056 US-31W,056 US-31W,056 MUHAMMID DR,056 MUHAMMID DR
5,JEFFERSON-L,38.2570995057,-85.7868001323,056 US-31W,056 US-31W,056 JEFFERSON,056 JEFFERSON
5,JEFFERSON-L,38.2568995054,-85.7852001321,056 US-31W,056 US-31W,056 JEFFERSON BLVD,056 JEFFERSON BLVD
5,JEFFERSON-L,38.2522995057,-85.7877001322,056 US-31W,056 US-31W,056 CHESNUT,056 CHESNUT
5,JEFFERSON-L,38.2550465055,-85.7551191324,056 US-31W,056 US-31W,056 KY-1020-1,056 3RD ST
5,JEFFERSON-L,38.2561365055,-85.7650291318,056 US-31W,056 US-31W,056 9TH,056 9TH
5,JEFFERSON-L,38.2554075054,-85.7584231323,056 US-31W,056 US-31W,056 5TH,056 5TH
5,JEFFERSON-L,38.2555875058,-85.7600801323,056 US-31W,056 US-31W,056 6TH,056 6TH
5,JEFFERSON-L,38.2557995058,-85.7617001323,056 US-31W,056 US-31W,056 7TH,056 7TH
5,JEFFERSON-L,38.2591995051,-85.7797001321,056 US-31W,056 US-31W,056 18TH,056 18TH
5,JEFFERSON-L,38.2287995053,-85.792900132,056 US-31W,056 US-31W,056 HILL ST,056 HILL ST
5,JEFFERSON-L,38.2583995052,-85.784900132,056 US-31W,056 US-31W,056 US-150-1,056 US-150T
5,JEFFERSON-L,38.2348915052,-85.790389132,056 US-31W,056 US-31W,056 WILSON AVE,056 WILSON AVE
5,JEFFERSON-L,38.2519995055,-85.7860001318,056 US-31W,056 US-31W,056 CHESTNUT ST,056 CHESTNUT ST
5,JEFFERSON-L,38.2233415053,-85.7950981324,056 US-31W,056 US-31W,056 KY-2054,056 KY-2054
5,JEFFERSON-L,38.2491995052,-85.7865001323,056 US-31W,056 US-31W,056 US-150,056 US-150
5,JEFFERSON-L,38.2492175052,-85.7882021321,056 US-31W,056 US-31W,056 US-150,056 US-150
5,JEFFERSON-L,38.2596995056,-85.7847001314,056 US-31W,056 US-31W,056 US-150T,056 US-150T
5,JEFFERSON-L,38.2470445058,-85.786896132,056 US-31W,056 US-31W,056 MAPLE,056 MAPLE
5,JEFFERSON-L,38.2164625051,-85.795262132,056 US-31W,056 US-31W,056 WATHEN LN,056 WATHEN LN
5,JEFFERSON-L,38.241205505,-85.7896071318,056 US-31W-1,056 US-31W-1,056 GREENWOOD AVE,056 GREENWOOD AVE
5,JEFFERSON-L,38.2440995052,-85.7891001313,056 US-31W-1,056 US-31W-1,056 GARLAND AVE,056 GARLAND AVE
5,JEFFERSON-L,38.2471995055,-85.7886001315,056 US-31W-1,056 US-31W-1,056 MAPLE ST,056 MAPLE ST
5,JEFFERSON-L,38.2508995056,-85.7879001315,056 US-31W-1,056 US-31W-1,056 MAGAZINE ST,056 MAGAZINE ST
5,JEFFERSON-L,38.2581995056,-85.7714001318,056 US-31W-1,056 US-31W-1,056 13TH,056 13TH
5,JEFFERSON-L,38.2580735052,-85.7697631323,056 US-31W-1,056 US-31W-1,056 12TH,056 12TH
5,JEFFERSON-L,38.2585995052,-85.7747001317,056 US-31W-1,056 US-31W-1,056 15TH,056 15TH
5,JEFFERSON-L,38.2587995053,-85.7764001317,056 US-31W-1,056 US-31W-1,056 16TH,056 16TH
5,JEFFERSON-L,38.2566225055,-85.756565132,056 US-31W-1,056 US-31W-1,056 4TH,056 4TH
5,JEFFERSON-L,38.2573435055,-85.7631501315,056 US-31W-1,056 US-31W-1,056 8TH,056 8TH
5,JEFFERSON-L,38.2567995059,-85.7581791318,056 US-31W-1,056 US-31W-1,056 5TH,056 5TH
5,JEFFERSON-L,38.2598995054,-85.7863001317,056 US-31W-1,056 US-31W-1,056 US-150,056 MAIN ST
5,JEFFERSON-L,38.2569805054,-85.7598341323,056 US-31W-1,056 US-31W-1,056 6TH,056 6TH
5,JEFFERSON-L,38.2574995058,-85.7648001318,056 US-31W-1,056 US-31W-1,056 9TH,056 9TH
5,JEFFERSON-L,38.2599235058,-85.7863151318,056 US-31W-1,056 US-31W-1,056 US-150,056 MAIN ST
5,JEFFERSON-L,38.2538665058,-85.7312771316,056 US-42,056 US-42,056 JOHNSON ST,056 JOHNSON ST
5,JEFFERSON-L,38.2646995055,-85.6699001317,056 US-42,056 US-42,056 COUNTRY LN,056 COUNTRY LN
5,JEFFERSON-L,38.260596505,-85.6857641323,056 US-42,056 US-42,056 HILLCREST AVE,056 ZORN AVE
5,JEFFERSON-L,38.2577165056,-85.7194721321,056 US-42,056 US-42,056 US-60,056 US-60
5,JEFFERSON-L,38.2554955052,-85.7222351316,056 US-42,056 US-42,056 SPRING,056 SPRING
5,JEFFERSON-L,38.2588135058,-85.7046381316,056 US-42,056 US-42,056 CLIFTON,056 CLIFTON
5,JEFFERSON-L,38.2594995053,-85.7104001323,056 US-42,056 US-42,056 HALDERMAN,056 HALDERMAN
5,JEFFERSON-L,38.2600995051,-85.7168001318,056 US-42,056 US-42,056 US-42,056 MELLWOOD
5,JEFFERSON-L,38.2577165056,-85.7194721321,056 US-42,056 US-42,056 US-60,056 US-60
5,JEFFERSON-L,38.2583065051,-85.7016531314,056 US-42,056 US-42,056 EWING,056 EWING
5,JEFFERSON-L,38.2573125051,-85.7249381313,056 US-42-1,056 US-42-1,056 ADAMS ST,056 ADAMS ST
5,JEFFERSON-L,38.2545815058,-85.6842761318,056 US-60,056 US-60,056 HILLCREST,056 HILLCREST
5,JEFFERSON-L,38.2546455054,-85.6929901314,056 US-60,056 US-60,056 BAYLY,056 BAYLY
5,JEFFERSON-L,38.2555435057,-85.7128101322,056 US-60,056 US-60,056 HALDEMAN,056 HALDEMAN
5,JEFFERSON-L,38.2563735052,-85.7153511322,056 US-60,056 US-60,056 STATE,056 STATE
5,JEFFERSON-L,38.1967435054,-85.7990681313,056 US-60,056 US-60,056 KY-1931 BERRY,056 MANSLICK
5,JEFFERSON-L,38.2536085056,-85.7061291316,056 US-60,056 US-60,056 CLIFFTON,056 CLIFFTON
5,JEFFERSON-L,38.2537475055,-85.6998771318,056 US-60,056 US-60,056 EWING,056 EWING
5,JEFFERSON-L,38.2547995052,-85.7107001321,056 US-60,056 US-60,056 BELLAIRE,056 BELLAIRE
5,JEFFERSON-L,38.2497495052,-85.617342132,056 US-60,056 US-60,056 I-264 RAMP, 
5,JEFFERSON-L,38.2567985057,-85.7166581321,056 US-60,056 US-60,056 POPE,056 POPE
5,JEFFERSON-L,38.2540595055,-85.6704691313,056 US-60,056 US- 60,056 KY-2048,056 FENLEY
5,JEFFERSON-L,38.1965225056,-85.7902021321,056 US-60 BERRY BLVD,056 US-60 BERRY BLVD,056 POWEL AVE,056 POWEL AVE
5,JEFFERSON-L,38.1963175053,-85.7829541321,056 US-60A,056 US-60A,056 TAYLOR BLVD,056 TAYLOR BLVD
5,JEFFERSON-L,38.2188865057,-85.7352871322,056 US-60A,056 US-60A,056 BURNETT,056 BURNETT
5,JEFFERSON-L,38.2265145055,-85.7204311314,056 US-60A,056 US-60A,056 BARRET AVE,056 BARRET AVE
5,JEFFERSON-L,38.2289295054,-85.7152881316,056 US-60A,056 US-60A,056 KY-1703,056 KY-1703
5,JEFFERSON-L,38.248599505,-85.6806001323,056 US-60A,056 US-60A,056 GARDEN,056 GARDEN
5,JEFFERSON-L,38.2453695059,-85.6878961324,056 US-60A,056 US-60A,056 ALTA VISTA,056 ALTA VISTA
5,JEFFERSON-L,38.2454995052,-85.7016001319,056 US-60A,056 US-60A,056 LEXINGTON,056 GRINSTEAD
5,JEFFERSON-L,38.2101455052,-85.7629801321,056 US-60A,056 US-60A,056 3RD ST,056 3RD ST
5,JEFFERSON-L,38.2433165057,-85.7052731318,056 US-60A,056 US-60A,056 KY-2068, 
5,JEFFERSON-L,38.2102995054,-85.7647001316,056 US-60A,056 US-60A,056 4TH,056 4TH
5,JEFFERSON-L,38.2144995052,-85.7431001316,056 US-60A,056 US-60A,056 KY-61-1,056 KY-61-1
5,JEFFERSON-L,38.2253565056,-85.7262961323,056 US-60A,056 US-60A,056 CASTLEVALE, 
5,JEFFERSON-L,38.230752505,-85.7115791316,056 US-60A,056 US-60A,056 NORRIS PL,056 NORRIS PL
5,JEFFERSON-L,38.213699505,-85.7623001318,056 US-60A,056 US-60A,056 3RD ST,056 3RD ST
5,JEFFERSON-L,38.2148165051,-85.7425831315,056 US-60A,056 US-60A,056 KY-61,056 KY-61
5,JEFFERSON-L,38.2124645053,-85.7470741322,056 US-60A,056 US-60A,056 BRADLEY,056 BRADLEY
5,JEFFERSON-L,38.2115705051,-85.751251132,056 US-60A,056 US-60A,056 KY-1631,056 KY-1631
5,JEFFERSON-L,38.1939415058,-85.7667771313,056 WHITNEY,056 WHITNEY,056 SOUTHERN PKWY,056 SOUTHERN PKWY
5,JEFFERSON-L,38.2315965057,-85.8023631324,056 WILSON AVE,056 WILSON AVE,056 CATALPA ST,056 CATALPA ST
5,JEFFERSON-L,38.2334285058,-85.798180132,056 WILSON AVE,056 WILSON AVE,056 CYPRESS,056 CYPRESS
5,JEFFERSON-L,38.2380565051,-85.6592901323,056 WINCHESTER,056 WINCHESTER,056 CANNONS,056 CANNONS
5,JEFFERSON-L,38.2577485055,-85.7454471314,056 WITHERSPOON ST,056 WITHERSPOON ST,056 PRESTON ST,056 PRESTON ST
5,OLDHAM,38.3230655051,-85.4724541314,093 KY-146,093 KY-146,093 KY-329,093 NATIONAL CITY BANK
5,OLDHAM,38.3293535058,-85.4660861311,093 KY-146,093 KY-146,093 KY-329,093 KY-329
5,OLDHAM,38.3847505051,-85.4355471318,093 KY-146,093 KY-146,093 KY-393, 
5,OLDHAM,38.3659589671,-85.4452956906,093 KY-146,093 KY-146,093 I-71,
5,OLDHAM,38.3241575051,-85.4725871316,093 KY-22,093 KY-22,093 KY-329,093 KY-329
5,OLDHAM,38.3385746082,-85.4758086611,093 KY-329B,093 KY-329B,093 MADISON PARK PLACE,093 WESTWIND WAY
5,OLDHAM,38.3982925057,-85.3720621315,093 KY-53,093 KY-53,093 I-71 RAMP,093 I-71 RAMP
5,OLDHAM,38.4007585055,-85.3751951319,093 KY-53,093 KY-53,093 I-71 RAMP,093 I-71 RAMP
5,OLDHAM,38.4015105053,-85.3759171318,093 KY-53,093 KY-53,093 CRYSTAL DR,093 CRYSTAL DR
5,OLDHAM,38.404206506,-85.377604132,093 KY-53,093 KY-53,093 YEAGER AVE,093 DAIRY QUEEN
5,OLDHAM,38.3951005056,-85.3672351313,093 KY-53,093 KY-53,093 KROGER,093 PLAZA
5,OLDHAM,38.3978225053,-85.3713081316,093 KY-53,093 KY-53,093 KY-2857,093 BURGER KING
5,OLDHAM,38.3970138259,-85.3698864367,093 KY-53,093 KY-53,093 GRANGE DRIVE,093 WALMART
5,OLDHAM,38.3885505058,-85.5829551321,093 US-42,093 US-42,093 KY-1793, 
5,OLDHAM,38.3699775058,-85.592574132,093 US-42,093 US-42,093 RIDGEWOOD,093 COVERED BIRDS FARM
5,OLDHAM,38.3674112398,-85.5976378899,093 US-42,093 US-42,093 RIVER BLUFF ROAD, 
5,OLDHAM,38.3682491146,-85.595985296,093 US-42,093 US-42,093 HAYFIELD WAY, 
5,SHELBY,38.2086719476,-85.3474461714,106 KY 1848,106 KY 1848,106 I-64 WB RAMP,
5,SHELBY,38.2067309997,-85.3479464667,106 KY 1848,106 KY 1848,106 I-64 EB RAMP,
5,SHELBY,38.2062063836,-85.3480798441,106 KY 1848,106 KY 1848,106 KY 1399,
5,SHELBY,38.2284025057,-85.2023491315,106 KY-43,106 KY-55,106 KY-55,106 KY-2268
5,SHELBY,38.189651505,-85.2116151319,106 KY-53,106 KY-53,106 OSPREY COVE,106 OSPREY COVE
5,SHELBY,38.1830136986,-85.2122217262,106 KY-53,106 KY-53,106 I-64, 
5,SHELBY,38.2010245052,-85.2068481311,106 KY-53,106 KY-53,106 KY-2258,106 UNNAMED ROAD
5,SHELBY,38.2381021535,-85.2398143773,106 KY-53,106 KY-53,106 KY-55,106 KY-55
5,SHELBY,38.2041495054,-85.2657761312,106 KY-55,106 KY-55,106 KY-2862,106 EVERET HALL RD
5,SHELBY,38.2096175055,-85.2623461319,106 KY-55,106 KY-55,106 BROOKS INDUSTRIAL RD,106 WALMART
5,SHELBY,38.2020615053,-85.2670481316,106 KY-55,106 KY-55,106 ISAAC SHELBY,106 ISAAC SHELBY
5,SHELBY,38.2402447071,-85.1997855766,106 KY-55,106 KY-55,106 KY-55X,
5,SHELBY,38.1910814779,-85.2734839401,106 KY-55,106 KY-55,106 I-64 EB,
5,SHELBY,38.2163573307,-85.2039492958,106 KY-55X,106 KY-55X,106 MT TABOR CT,106 WILLIAMSBURG DR
5,SHELBY,38.2111555054,-85.2188191315,106 US-60,106 US-60,106 7TH ST,106 7TH ST
5,SHELBY,38.2137675058,-85.2597621311,106 US-60,106 US-60,106 KY-55,106 KY-55
5,SHELBY,38.2218165059,-85.3447791313,106 US-60,106 US-60,106 KY-1848,106 CITIZENS BLVD
5,SHELBY,38.2114635056,-85.2235071319,106 US-60,106 US-60,106 10TH ST,106 MLK JR. ST
5,SHELBY,38.2117275057,-85.2156821315,106 US-60,106 US-60,106 WASHINGTON,106 5TH ST
5,SHELBY,38.2127635051,-85.234465131,106 US-60,106 US-60,106 KY-53,106 KY-53
5,SHELBY,38.2089775049,-85.1773461319,106 US-60,106 US-60,106 KY-1871, 
5,SHELBY,38.2107692772,-85.2128056153,106 US-60,106 US-60,106 3RD ST,106 3RD ST
5,SHELBY,38.2119265054,-85.2187431315,106 US-60,106 US-60,106 7TH ST,106 7TH ST
5,SHELBY,38.2110575491,-85.2172812746,106 US-60,106 US-60,106 6TH ST,106 6TH ST
5,SHELBY,38.2122305052,-85.2234341315,106 US-60,106 US-60,106 10TH ST,106 10TH ST
5,SHELBY,38.2105740849,-85.2037060829,106 US-60,106 US-60,106 KY-53,106 KY-53
5,SHELBY,38.2126295054,-85.2529761316,106 US-60,106 US-60,106 MIDLAND BLVD,106 MIDLAND BLVD
5,SHELBY,38.2128765054,-85.2445361308,106 US-60,106 US-60,106 KY-2862, 
5,SHELBY,38.2126425052,-85.2400691308,106 US-60,106 US-60,106 KY 2861, 
5,SHELBY,38.2169833173,-85.2734844232,106 US-60,106 US-60,106 DISCOVERY BLVD,
5,SHELBY,38.2223929289,-85.3552652062,106 US-60,106 US-60,106 KY-1848,106 BUSINESS ENTRANCE
5,SPENCER,38.0406125051,-85.3400441315,108 KY-44,108 KY-55,108 KY-55,108 HILLVIEW APARTMENTS
5,SPENCER,38.0315185053,-85.3429531315,108 KY-44,108 KY-44,108 KY-55,108 JEFFERSON ST
5,SPENCER,38.1042505056,-85.3699531314,108 KY-55,108 KY-55,108 KY-155,108 KY-1633
5,SPENCER,38.0950030708,-85.3644818375,108 KY-55,108 KY-55,108 KY-1169,108 KY-1169
5,TRIMBLE,38.5927865058,-85.317588132,112 US-42,112 US-42,112 US-421,112 SPRING AVE
6,BOONE,39.0193274667,-84.6498617137,008 AERO PKWY,008 AERO PKWY,008 TED BUSHELMAN,
6,BOONE,38.9967936582,-84.6431669314,008 EWING BLVD,008 EWING BLVD,008 TANNERS LN,008 TANNERS LN
6,BOONE,39.0222930844,-84.6409976164,008 KY 1017,008 KY 1017,008 AERO PKWY,
6,BOONE,38.9527197122,-84.6497422129,008 KY 536,008 KY 536,008 KY 237,008 KY 237
6,BOONE,39.0147063736,-84.6323022318,008 KY-1017,008 KY-1017,008 STEEPLE CHASE DR,008 HOSPITAL ENTRANCE
6,BOONE,39.0127138696,-84.6300661527,008 KY-1017,008 KY-1017,008 I-75, 
6,BOONE,39.0086456861,-84.6238965451,008 KY-1017,008 KY-1017,008 LLOYD AVE,008 DREXEL AVE
6,BOONE,38.8590129357,-84.6220064194,008 KY-14,008 KY-14,008 I-75 EXIT RAMP, 
6,BOONE,38.8590205797,-84.6239962758,008 KY-14,008 KY-14,008 I-75 RAMP,008 KY-1292
6,BOONE,38.8585222265,-84.6143742988,008 KY-14,008 KY-14,008 TOWNE CENTER DR,008 BEATRICE AVE
6,BOONE,38.8589240347,-84.6174779873,008 KY-14,008 KY-14,008 SCHOOL RD,008 TOWNE CENTER DR
6,BOONE,39.0277354987,-84.7225111697,008 KY-18,008 KY-18,008 ROGERS,008 GARRARD
6,BOONE,39.009101623,-84.6305533574,008 KY-18,008 KY-18,008 CAVALIER,008 FLORANCE PROFESSIONAL
6,BOONE,39.0210736234,-84.7013075453,008 KY-18,008 KY-18,008 KY-237,008 KY-237
6,BOONE,39.004649248,-84.6541238573,008 KY-18,008 KY-18,008 KY-842,008 KY-842
6,BOONE,39.0220815612,-84.707419857,008 KY-18,008 KY-18,008 VETERANS WAY,008 FIRST FINANCIAL DR
6,BOONE,39.0063748113,-84.6303677946,008 KY-18,008 KY-18, , 
6,BOONE,39.0038951859,-84.6305561698,008 KY-18,008 KY-18,008 SHAUN ALEXANDER WAY,008 GARARD ST
6,BOONE,39.0007941235,-84.6419712949,008 KY-18,008 KY-18,008 CARDINAL,008 EWING
6,BOONE,39.0008733735,-84.643884107,008 KY-18,008 KY-18,008 TA TRUCKSTOP,008 SPEEDWAY
6,BOONE,39.0010905604,-84.6459084821,008 KY-18,008 KY-18,008 I-75 RAMP, 
6,BOONE,39.0017667078,-84.6489813959,008 KY-18,008 KY-18,008 I-75 SB RAMP,
6,BOONE,39.0032168733,-84.6521649821,008 KY-18,008 KY-18,008 KY-3157, 
6,BOONE,39.0068362488,-84.6593582325,008 KY-18,008 KY-18,008 GREENVIEW,008 RIDGE
6,BOONE,39.0194399987,-84.6907635447,008 KY-18,008 KY-18,008 TAYLOR DR,008 BURGRUNDY HILL
6,BOONE,39.018880623,-84.6871966071,008 KY-18,008 KY-18,008 KY-3168,008 KY-3168
