MUTCD_CD,SIGNDESCRI,CARDINAL_D,ASSEMBLY_I,MILEPOINT,ROUTE_ID,XCOORD,YCOORD
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,319514,0.237000000000000,076-KY-3087  -000,-84.311471,37.768600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,320679,1.395000000000000,076-KY-3376  -000,-84.267485,37.588900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,320656,4.688000000000000,076-KY-3376  -000,-84.234380,37.644000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,320377,9.246000000000000,076-KY-3376  -000,-84.234591,37.643900
R1-1,Marker STOP  (Text) R1-1,MEDIAN,320755,9.714000000000000,076-KY-3376  -000,-84.239863,37.649100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,318890,0.018000000000000,076-KY-3377  -000,-84.307772,37.857200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,318062,0.019000000000000,076-US-0025  -000,-84.329253,37.843200
R1-1,Marker STOP  (Text) R1-1,CARDINAL LEFT,318063,1.584000000000000,076-US-0025  -000,-84.329708,37.843000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,318251,25.420999999999999,076-US-0025  -000,-84.329388,37.842900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,320587,0.027000000000000,076-US-0421  -000,-84.259302,37.684600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,320376,9.202999999999999,076-US-0421  -000,-84.234365,37.643300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,318325,11.914999999999999,076-US-0421  -000,-84.259407,37.685100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,409111,10.098500000000000,079-KY-0058  -000,-88.343007,36.900800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,409110,10.113799999999999,079-KY-0058  -000,-88.342783,36.900500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,409046,11.392500000000000,079-KY-0058  -000,-88.320409,36.900800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,409647,0.994400000000000,079-KY-0094  -000,-88.147936,36.762200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,409740,0.313400000000000,079-KY-0282  -000,-88.347440,37.041500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406838,1.002800000000000,079-KY-0299  -000,-88.394872,36.764800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406877,0.021900000000000,079-KY-0402  -000,-88.447245,36.778900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406959,8.469600000000000,079-KY-0402  -000,-88.304043,36.766500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,408517,8.475899999999999,079-KY-0402  -000,-88.303979,36.766700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,408516,8.476400000000000,079-KY-0402  -000,-88.304006,36.766800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,408438,16.849699999999999,079-KY-0402  -000,-88.158663,36.776700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,408792,7.816900000000000,079-KY-0408  -000,-88.350899,36.861200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,408800,7.823900000000000,079-KY-0408  -000,-88.350729,36.861300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,408797,7.855400000000000,079-KY-0408  -000,-88.350043,36.861200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,409174,0.007400000000000,079-KY-0782  -000,-88.418539,36.932000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,409120,1.056400000000000,079-KY-0782  -000,-88.401476,36.935400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,409146,3.617600000000000,079-KY-0782  -000,-88.355562,36.935200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,409317,0.008800000000000,079-KY-0795  -000,-88.343136,36.900600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,409258,9.090900000000000,079-KY-0795  -000,-88.460070,36.969400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,409278,9.106999999999999,079-KY-0795  -000,-88.458583,36.969100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,409268,11.062200000000001,079-KY-0795  -000,-88.466724,36.989400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,409627,0.007600000000000,079-KY-0887  -000,-88.210605,36.887900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,407284,0.004900000000000,079-KY-0905  -000,-88.299727,36.761700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,407274,0.208500000000000,079-KY-0905  -000,-88.295951,36.761600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,407282,0.218900000000000,079-KY-0905  -000,-88.295944,36.761700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,407278,0.621600000000000,079-KY-0905  -000,-88.295864,36.767700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,407431,6.870500000000000,079-KY-0962  -000,-88.239368,36.846000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,405971,0.007300000000000,079-KY-1311  -000,-88.369143,36.765000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,405920,2.824200000000000,079-KY-1311  -000,-88.369066,36.805900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,405940,5.929000000000000,079-KY-1311  -000,-88.377975,36.842800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,407717,0.008200000000000,079-KY-1364  -000,-88.245047,36.765000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406002,6.110400000000000,079-KY-1364  -000,-88.225491,36.845500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,407742,0.003300000000000,079-KY-1396  -000,-88.434799,36.942600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,407740,0.183900000000000,079-KY-1396  -000,-88.431639,36.943000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,407725,2.448600000000000,079-KY-1396  -000,-88.420091,36.969400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,407769,0.016200000000000,079-KY-1413  -000,-88.397482,36.973100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,407750,1.944100000000000,079-KY-1413  -000,-88.397354,37.000800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,407757,2.437300000000000,079-KY-1413  -000,-88.401319,37.005100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406132,3.628400000000000,079-KY-1445  -000,-88.349709,36.854900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406146,3.639400000000000,079-KY-1445  -000,-88.349915,36.854800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406143,3.680600000000000,079-KY-1445  -000,-88.350649,36.854900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406223,0.005400000000000,079-KY-1462  -000,-88.341342,36.857500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406202,4.056600000000000,079-KY-1462  -000,-88.287087,36.886000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406262,0.009000000000000,079-KY-1477  -000,-88.326408,36.871800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406242,2.335800000000000,079-KY-1477  -000,-88.323731,36.901700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,407778,0.004300000000000,079-KY-1484  -000,-88.217101,36.845600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,407775,1.227100000000000,079-KY-1484  -000,-88.215906,36.863300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406279,0.007100000000000,079-KY-1490  -000,-88.473552,36.874100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406270,2.301300000000000,079-KY-1490  -000,-88.466301,36.900400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406295,0.005100000000000,079-KY-1518  -000,-88.378028,36.827900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406281,0.137600000000000,079-KY-1518  -000,-88.375596,36.827900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406294,0.169500000000000,079-KY-1518  -000,-88.374998,36.828100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406287,1.967100000000000,079-KY-1518  -000,-88.350707,36.824200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406302,0.005200000000000,079-KY-1522  -000,-88.430553,36.767100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,407782,0.004100000000000,079-KY-1558  -000,-88.378020,36.861200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,407780,0.540100000000000,079-KY-1558  -000,-88.378028,36.868800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,407978,0.006100000000000,079-KY-1610  -000,-88.429639,36.967800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,407963,2.646700000000000,079-KY-1610  -000,-88.430632,37.005900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,407965,2.708600000000000,079-KY-1610  -000,-88.429768,37.006300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,407985,2.607100000000000,079-KY-1712  -000,-88.401449,36.973300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406324,1.245700000000000,079-KY-1824  -000,-88.303924,36.766600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406404,1.255500000000000,079-KY-1824  -000,-88.304111,36.766600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406361,5.561000000000000,079-KY-1824  -000,-88.350077,36.815200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406448,1.664900000000000,079-KY-1836  -000,-88.438857,36.769400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406450,1.668000000000000,079-KY-1836  -000,-88.439061,36.769500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406488,0.007400000000000,079-KY-1897  -000,-88.261031,36.800700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406470,4.543800000000000,079-KY-1897  -000,-88.287282,36.853200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406676,0.010500000000000,079-KY-1949  -000,-88.346112,36.764800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406496,1.826800000000000,079-KY-1949  -000,-88.369164,36.783500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406668,1.836900000000000,079-KY-1949  -000,-88.369360,36.783500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406512,3.503300000000000,079-KY-1949  -000,-88.393551,36.797400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406654,3.511200000000000,079-KY-1949  -000,-88.393734,36.797400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406528,5.088000000000000,079-KY-1949  -000,-88.417519,36.808000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406631,5.110300000000000,079-KY-1949  -000,-88.417952,36.807900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406623,6.061600000000000,079-KY-1949  -000,-88.431100,36.815900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406554,9.071000000000000,079-KY-1949  -000,-88.452832,36.853200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406603,9.091100000000001,079-KY-1949  -000,-88.453949,36.853400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,408042,0.011100000000000,079-KY-2595  -000,-88.361648,36.965000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,408006,1.991400000000000,079-KY-2595  -000,-88.330152,36.976700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,408024,4.385900000000000,079-KY-2595  -000,-88.294108,36.987600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406683,1.177800000000000,079-KY-2598  -000,-88.393009,36.846700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406703,0.005100000000000,079-KY-2599  -000,-88.392597,36.849100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,408093,0.008200000000000,079-KY-2603  -000,-88.456551,36.780300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,408092,0.012000000000000,079-KY-2603  -000,-88.456682,36.780400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,408054,2.537700000000000,079-KY-2603  -000,-88.457520,36.816500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,408081,2.550000000000000,079-KY-2603  -000,-88.457635,36.816700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,408065,5.069400000000000,079-KY-2603  -000,-88.456116,36.853300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406832,0.005600000000000,079-KY-2606  -000,-88.393902,36.765100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406730,4.345900000000000,079-KY-2606  -000,-88.393171,36.827700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406767,4.356400000000000,079-KY-2606  -000,-88.393263,36.827900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406742,6.096600000000000,079-KY-2606  -000,-88.392593,36.853500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406757,6.132900000000000,079-KY-2606  -000,-88.392873,36.858100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406752,7.203300000000000,079-KY-2606  -000,-88.393214,36.874400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,408099,0.097700000000000,079-KY-2608  -000,-88.344996,36.969100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,408100,0.005900000000000,079-KY-2609  -000,-88.350297,36.865900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,406851,1.591200000000000,079-KY-3526  -000,-88.457645,36.816500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,406865,1.604700000000000,079-KY-3526  -000,-88.457415,36.816600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,409112,0.224300000000000,079-KY-6045  -000,-88.429829,36.993400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,409113,0.162100000000000,079-KY-6048  -000,-88.356482,36.994700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,407585,7.862800000000000,079-US-0641  -000,-88.350238,36.850800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,343344,10.026500000000000,080-KY-0003  -000,-82.546241,37.852000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,343343,10.026500000000000,080-KY-0003  -000,-82.546071,37.851900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,343328,11.410600000000001,080-KY-0003  -000,-82.541583,37.868000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,334120,9.119500000000000,080-KY-0040  -000,-82.556268,37.869600
R1-1,Marker STOP  (Text) R1-1,CARDINAL LEFT,334119,9.120400000000000,080-KY-0040  -000,-82.556310,37.869700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,334859,9.157900000000000,080-KY-0040  -000,-82.555833,37.869900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,334858,9.158899999999999,080-KY-0040  -000,-82.555749,37.869700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,334187,20.208400000000001,080-KY-0040  -000,-82.410301,37.837700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,333915,13.164300000000001,080-KY-0292  -000,-82.417576,37.844900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,333914,13.164400000000001,080-KY-0292  -000,-82.417608,37.844800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,333876,23.493099999999998,080-KY-0292  -000,-82.486661,37.914800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,333812,28.895700000000001,080-KY-0292  -000,-82.533984,37.959100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,335448,5.569600000000000,080-KY-0908  -000,-82.520935,37.853300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,335504,5.720500000000000,080-KY-0908  -000,-82.528605,37.867000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,333462,5.153500000000000,080-KY-1224  -000,-82.596135,37.869200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,333504,0.481800000000000,080-KY-1439  -000,-82.452019,37.786500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,333496,10.711600000000001,080-KY-1439  -000,-82.452316,37.786200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,333579,5.156600000000000,080-KY-1714  -000,-82.444644,37.784700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,333562,10.760199999999999,080-KY-1714  -000,-82.401402,37.826400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,333618,0.007300000000000,080-KY-1884  -000,-82.583141,37.884600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,333592,2.438200000000000,080-KY-1884  -000,-82.581318,37.912900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,333609,2.473800000000000,080-KY-1884  -000,-82.581090,37.913400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,333665,0.014500000000000,080-KY-2031  -000,-82.437259,37.839800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,333642,5.136600000000000,080-KY-2031  -000,-82.469849,37.899100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,333682,4.519900000000000,080-KY-2032  -000,-82.471806,37.831200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,333709,0.005500000000000,080-KY-2033  -000,-82.578937,37.916500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,333921,2.394500000000000,080-KY-3407  -000,-82.420389,37.798300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,253240,1.313000000000000,081-KY-0008  -000,-83.886108,38.752900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,253262,3.424000000000000,081-KY-0008  -000,-83.852820,38.739900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,253164,7.617000000000000,081-KY-0008  -000,-83.811069,38.692300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,252881,9.058999999999999,081-KY-0008  -000,-83.787421,38.684800
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,253115,11.010999999999999,081-KY-0008  -000,-83.777118,38.657600
R1-1,Marker STOP  (Text) R1-1,CARDINAL LEFT,253011,11.778000000000000,081-KY-0008  -000,-83.768279,38.649200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,253311,11.788000000000000,081-KY-0008  -000,-83.768251,38.649400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL OVERHEAD,253007,11.789000000000000,081-KY-0008  -000,-83.768225,38.649400
R1-1,Marker STOP  (Text) R1-1,CARDINAL OVERHEAD,253014,11.789999999999999,081-KY-0008  -000,-83.768215,38.649400
R1-1,Marker STOP  (Text) R1-1,CARDINAL LEFT,253002,11.997000000000000,081-KY-0008  -000,-83.766879,38.647600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,253315,11.999000000000001,081-KY-0008  -000,-83.767178,38.647700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,253000,12.117000000000001,081-KY-0008  -000,-83.765060,38.646900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,253318,12.117000000000001,081-KY-0008  -000,-83.765331,38.646900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,253068,13.747999999999999,081-KY-0009  -000,-83.894108,38.655100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,252736,13.977000000000000,081-KY-0009  -000,-83.898011,38.656100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,252706,0.038000000000000,081-KY-0010  -000,-83.961230,38.654500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251822,4.189000000000000,081-KY-0010  -000,-83.752128,38.642300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251967,4.190000000000000,081-KY-0010  -000,-83.751981,38.642200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251940,4.191000000000000,081-KY-0010  -000,-83.751939,38.642400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251823,4.366000000000000,081-KY-0010  -000,-83.749081,38.641900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251935,4.506000000000000,081-KY-0010  -000,-83.747142,38.641600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251827,4.608000000000000,081-KY-0010  -000,-83.744718,38.641100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251932,4.616000000000000,081-KY-0010  -000,-83.744348,38.641100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251830,4.800000000000000,081-KY-0010  -000,-83.740998,38.640500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251832,4.839000000000000,081-KY-0010  -000,-83.740299,38.640400
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251929,4.914000000000000,081-KY-0010  -000,-83.738999,38.640300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251927,4.966000000000000,081-KY-0010  -000,-83.737558,38.640000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,252001,5.187000000000000,081-KY-0010  -000,-83.733778,38.639400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,252392,0.454000000000000,081-KY-0011  -000,-83.756732,38.498700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251258,4.077000000000000,081-KY-0011  -000,-83.763248,38.548900
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251247,6.307000000000000,081-KY-0011  -000,-83.778301,38.575100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,250949,11.193000000000000,081-KY-0011  -000,-83.756378,38.639500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251143,3.436000000000000,081-KY-0161  -000,-83.834168,38.513700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL,252298,0.001000000000000,081-KY-0324  -000,-83.904032,38.528800
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL OVERHEAD,252324,4.686000000000000,081-KY-0324  -000,-83.841812,38.517500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL OVERHEAD,252449,4.688000000000000,081-KY-0324  -000,-83.841738,38.517500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,252329,4.891000000000000,081-KY-0324  -000,-83.838110,38.517500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,252445,4.910000000000000,081-KY-0324  -000,-83.837760,38.517500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251227,6.906000000000000,081-KY-0324  -000,-83.802950,38.512100
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,252387,9.081000000000000,081-KY-0324  -000,-83.785404,38.493700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251240,4.179000000000000,081-KY-0419  -000,-83.776318,38.562300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,252766,0.009000000000000,081-KY-0435  -000,-83.913173,38.656400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,252769,0.645000000000000,081-KY-0435  -000,-83.910922,38.665100
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,252824,0.656000000000000,081-KY-0435  -000,-83.910768,38.665600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,252807,3.536000000000000,081-KY-0435  -000,-83.919212,38.705600
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251083,1.760000000000000,081-KY-0560  -000,-83.858951,38.481300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251089,2.133000000000000,081-KY-0560  -000,-83.862578,38.485900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,253252,0.010000000000000,081-KY-0576  -000,-83.823638,38.671600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251312,0.031000000000000,081-KY-0597  -000,-83.702930,38.509500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251351,0.181000000000000,081-KY-0597  -000,-83.705480,38.510400
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251324,1.668000000000000,081-KY-0597  -000,-83.730790,38.517700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251341,1.881000000000000,081-KY-0597  -000,-83.734260,38.517300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251333,3.032000000000000,081-KY-0597  -000,-83.753780,38.521700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251471,4.610000000000000,081-KY-1234  -000,-83.689188,38.567200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251373,6.950000000000000,081-KY-1234  -000,-83.647860,38.568600
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251431,7.081000000000000,081-KY-1234  -000,-83.637981,38.568200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251376,7.458000000000000,081-KY-1234  -000,-83.633470,38.569700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251185,0.061000000000000,081-KY-1236  -000,-83.809328,38.611500
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251199,1.715000000000000,081-KY-1236  -000,-83.779930,38.613300
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL LEFT,251200,1.715000000000000,081-KY-1236  -000,-83.779930,38.613300
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251453,1.987000000000000,081-KY-1237  -000,-83.645011,38.568000
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251433,1.988000000000000,081-KY-1237  -000,-83.645118,38.568000
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251455,2.027000000000000,081-KY-1237  -000,-83.644888,38.568500
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251462,2.034000000000000,081-KY-1237  -000,-83.644958,38.568700
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251458,2.391000000000000,081-KY-1237  -000,-83.645678,38.573900
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251500,0.010000000000000,081-KY-1443  -000,-83.630268,38.608700
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251679,0.007000000000000,081-KY-1448  -000,-83.698852,38.585200
R1-1,Marker STOP  (Text) R1-1,CARDINAL RIGHT,251695,3.782000000000000,081-KY-1448  -000,-83.758352,38.602200
R1-1,Marker STOP  (Text) R1-1,NON CARDINAL RIGHT,251589,3.805000000000000,081-KY-1448  -000,-83.763328,38.602300
